filename,date&time,labeled length (pixels),automated length (pixels),difference in measurement (pixels)
IMG_3162.JPG,14-Apr-2021 07:00:00,459,520.07102,-61.1
IMG_3163.JPG,14-Apr-2021 08:00:00,459,527.55922,-68.6
IMG_3164.JPG,14-Apr-2021 09:00:00,461,564.14006,-103.1
IMG_3165.JPG,14-Apr-2021 10:00:00,461,538.09474,-77.1
IMG_3166.JPG,14-Apr-2021 11:00:00,467,466.55796,0.4
IMG_3167.JPG,14-Apr-2021 12:00:00,467,541.11543,-74.1
IMG_3168.JPG,14-Apr-2021 13:00:00,473,550.49905,-77.5
IMG_3169.JPG,14-Apr-2021 14:00:00,477,542.20211,-65.2
IMG_3170.JPG,14-Apr-2021 15:00:00,481,466.94171,14.1
IMG_3171.JPG,14-Apr-2021 16:00:00,479,491.94363,-12.9
IMG_3172.JPG,14-Apr-2021 17:00:00,485,559.3129,-74.3
IMG_3173.JPG,14-Apr-2021 18:00:00,483,556.68099,-73.7
IMG_3185.JPG,15-Apr-2021 06:00:00,485,586.51178,-101.5
IMG_3186.JPG,15-Apr-2021 07:00:00,487,589.6041,-102.6
IMG_3187.JPG,15-Apr-2021 08:00:00,491,581.09459,-90.1
IMG_3188.JPG,15-Apr-2021 09:00:00,489,597.46072,-108.5
IMG_3189.JPG,15-Apr-2021 10:00:00,495,564.55011,-69.6
IMG_3190.JPG,15-Apr-2021 11:00:00,499,609.59121,-110.6
IMG_3191.JPG,15-Apr-2021 12:00:00,501,569.46279,-68.5
IMG_3192.JPG,15-Apr-2021 13:00:00,507,581.39611,-74.4
IMG_3193.JPG,15-Apr-2021 14:00:00,505,580.22527,-75.2
IMG_3194.JPG,15-Apr-2021 15:00:00,509,505.54301,3.5
IMG_3195.JPG,15-Apr-2021 16:00:00,516,330.48332,185.5
IMG_3196.JPG,15-Apr-2021 17:00:00,513,620.9454,-107.9
IMG_3197.JPG,15-Apr-2021 18:00:00,516,600.59368,-84.6
IMG_3209.JPG,16-Apr-2021 06:00:00,518,633.44717,-115.4
IMG_3210.JPG,16-Apr-2021 07:00:00,520,586.39393,-66.4
IMG_3211.JPG,16-Apr-2021 08:00:00,520,591.60539,-71.6
IMG_3212.JPG,16-Apr-2021 09:00:00,520,588.0373,-68.0
IMG_3213.JPG,16-Apr-2021 10:00:00,526,635.35363,-109.4
IMG_3214.JPG,16-Apr-2021 11:00:00,530,640.90112,-110.9
IMG_3215.JPG,16-Apr-2021 12:00:00,534,644.48922,-110.5
IMG_3216.JPG,16-Apr-2021 13:00:00,540,494.12037,45.9
IMG_3217.JPG,16-Apr-2021 14:00:00,542,613.07019,-71.1
IMG_3218.JPG,16-Apr-2021 15:00:00,546,536.51199,9.5
IMG_3219.JPG,16-Apr-2021 16:00:00,550,547.80478,2.2
IMG_3220.JPG,16-Apr-2021 17:00:00,550,661.58286,-111.6
IMG_3221.JPG,16-Apr-2021 18:00:00,550,659.53629,-109.5
IMG_3233.JPG,17-Apr-2021 06:00:00,560,671.79892,-111.8
IMG_3234.JPG,17-Apr-2021 07:00:00,558,677.94754,-119.9
IMG_3235.JPG,17-Apr-2021 08:00:00,566,654.82905,-88.8
IMG_3236.JPG,17-Apr-2021 09:00:00,564,679.79166,-115.8
IMG_3237.JPG,17-Apr-2021 10:00:00,568,697.64214,-129.6
IMG_3238.JPG,17-Apr-2021 11:00:00,572,647.31431,-75.3
IMG_3239.JPG,17-Apr-2021 12:00:00,576,687.50831,-111.5
IMG_3240.JPG,17-Apr-2021 13:00:00,581,655.33349,-74.3
IMG_3241.JPG,17-Apr-2021 14:00:00,583,665.10318,-82.1
IMG_3242.JPG,17-Apr-2021 15:00:00,587,589.72677,-2.7
IMG_3243.JPG,17-Apr-2021 16:00:00,589,674.48497,-85.5
IMG_3244.JPG,17-Apr-2021 17:00:00,587,674.9588,-88.0
IMG_3245.JPG,17-Apr-2021 18:00:00,589,724.97893,-136.0
IMG_3257.JPG,18-Apr-2021 06:00:00,597,679.08025,-82.1
IMG_3258.JPG,18-Apr-2021 07:00:00,595,732.7228,-137.7
IMG_3259.JPG,18-Apr-2021 08:00:00,597,677.05153,-80.1
IMG_3260.JPG,18-Apr-2021 09:00:00,599,675.98472,-77.0
IMG_3261.JPG,18-Apr-2021 10:00:00,603,677.67255,-74.7
IMG_3262.JPG,18-Apr-2021 11:00:00,605,683.01765,-78.0
IMG_3263.JPG,18-Apr-2021 12:00:00,609,696.54671,-87.5
IMG_3264.JPG,18-Apr-2021 13:00:00,611,629.94512,-18.9
IMG_3265.JPG,18-Apr-2021 14:00:00,613,692.44707,-79.4
IMG_3266.JPG,18-Apr-2021 15:00:00,615,609.62681,5.4
IMG_3267.JPG,18-Apr-2021 16:00:00,619,612.98535,6.0
IMG_3268.JPG,18-Apr-2021 17:00:00,621,700.63362,-79.6
IMG_3269.JPG,18-Apr-2021 18:00:00,621,648.76315,-27.8
IMG_3280.JPG,19-Apr-2021 05:00:00,623,701.66127,-78.7
IMG_3281.JPG,19-Apr-2021 06:00:00,625,743.07622,-118.1
IMG_3282.JPG,19-Apr-2021 07:00:00,623,825.75405,-202.8
IMG_3283.JPG,19-Apr-2021 08:00:00,625,705.98004,-81.0
IMG_3284.JPG,19-Apr-2021 09:00:00,621,700.63362,-79.6
IMG_3285.JPG,19-Apr-2021 10:00:00,625,703.17421,-78.2
IMG_3286.JPG,19-Apr-2021 11:00:00,625,649.67818,-24.7
IMG_3287.JPG,19-Apr-2021 12:00:00,627,716.52646,-89.5
IMG_3288.JPG,19-Apr-2021 13:00:00,629,711.35861,-82.4
IMG_3289.JPG,19-Apr-2021 14:00:00,629,708.40357,-79.4
IMG_3290.JPG,19-Apr-2021 15:00:00,631,661.23031,-30.2
IMG_3291.JPG,19-Apr-2021 16:00:00,631,679.52244,-48.5
IMG_3292.JPG,19-Apr-2021 17:00:00,631,732.68024,-101.7
IMG_3293.JPG,19-Apr-2021 18:00:00,629,662.25368,-33.3
IMG_3304.JPG,20-Apr-2021 05:00:00,629,715.14497,-86.1
IMG_3305.JPG,20-Apr-2021 06:00:00,631,711.70799,-80.7
IMG_3306.JPG,20-Apr-2021 07:00:00,631,856.29532,-225.3
IMG_3307.JPG,20-Apr-2021 08:00:00,629,719.43807,-90.4
IMG_3308.JPG,20-Apr-2021 09:00:00,629,709.06048,-80.1
IMG_3309.JPG,20-Apr-2021 10:00:00,633,726.21988,-93.2
IMG_3310.JPG,20-Apr-2021 11:00:00,635,716.69149,-81.7
IMG_3311.JPG,20-Apr-2021 12:00:00,639,720.5194,-81.5
IMG_3312.JPG,20-Apr-2021 13:00:00,641,728.39115,-87.4
IMG_3313.JPG,20-Apr-2021 14:00:00,641,729.32419,-88.3
IMG_3314.JPG,20-Apr-2021 15:00:00,646,429.00476,217.0
IMG_3315.JPG,20-Apr-2021 16:00:00,646,649.50631,-3.5
IMG_3316.JPG,20-Apr-2021 17:00:00,646,734.25531,-88.3
IMG_3317.JPG,20-Apr-2021 18:00:00,646,734.14701,-88.1
IMG_3328.JPG,21-Apr-2021 05:00:00,648,743.75897,-95.8
IMG_3329.JPG,21-Apr-2021 06:00:00,648,735.74167,-87.7
IMG_3330.JPG,21-Apr-2021 07:00:00,646,1001.92656,-355.9
IMG_3331.JPG,21-Apr-2021 08:00:00,650,731.43693,-81.4
IMG_3332.JPG,21-Apr-2021 09:00:00,648,729.47845,-81.5
IMG_3333.JPG,21-Apr-2021 10:00:00,652,736.65704,-84.7
IMG_3334.JPG,21-Apr-2021 11:00:00,656,394.00116,262.0
IMG_3335.JPG,21-Apr-2021 12:00:00,662,750.88664,-88.9
IMG_3336.JPG,21-Apr-2021 13:00:00,666,505.17811,160.8
IMG_3337.JPG,21-Apr-2021 14:00:00,668,753.46667,-85.5
IMG_3338.JPG,21-Apr-2021 15:00:00,670,417.93117,252.1
IMG_3339.JPG,21-Apr-2021 16:00:00,670,769.91764,-99.9
IMG_3340.JPG,21-Apr-2021 17:00:00,674,757.04405,-83.0
IMG_3341.JPG,21-Apr-2021 18:00:00,674,759.90669,-85.9
IMG_3352.JPG,22-Apr-2021 05:00:00,684,779.97909,-96.0
IMG_3353.JPG,22-Apr-2021 06:00:00,686,819.05164,-133.1
IMG_3354.JPG,22-Apr-2021 07:00:00,682,1004.74234,-322.7
IMG_3355.JPG,22-Apr-2021 08:00:00,686,775.6364,-89.6
IMG_3356.JPG,22-Apr-2021 09:00:00,692,785.89482,-93.9
IMG_3357.JPG,22-Apr-2021 10:00:00,696,784.35966,-88.4
IMG_3358.JPG,22-Apr-2021 11:00:00,698,786.77949,-88.8
IMG_3359.JPG,22-Apr-2021 12:00:00,707,578.23971,128.8
IMG_3360.JPG,22-Apr-2021 13:00:00,707,801.77982,-94.8
IMG_3361.JPG,22-Apr-2021 14:00:00,713,807.8751,-94.9
IMG_3362.JPG,22-Apr-2021 15:00:00,715,724.56592,-9.6
IMG_3363.JPG,22-Apr-2021 16:00:00,715,808.20049,-93.2
IMG_3364.JPG,22-Apr-2021 17:00:00,719,809.77813,-90.8
IMG_3365.JPG,22-Apr-2021 18:00:00,715,807.52355,-92.5
IMG_3376.JPG,23-Apr-2021 05:00:00,719,842.1913,-123.2
IMG_3377.JPG,23-Apr-2021 06:00:00,719,817.94916,-98.9
IMG_3378.JPG,23-Apr-2021 07:00:00,715,803.2211,-88.2
IMG_3379.JPG,23-Apr-2021 08:00:00,717,817.88977,-100.9
IMG_3380.JPG,23-Apr-2021 09:00:00,715,806.3273,-91.3
IMG_3381.JPG,23-Apr-2021 10:00:00,721,819.74269,-98.7
IMG_3382.JPG,23-Apr-2021 11:00:00,723,413.88967,309.1
IMG_3383.JPG,23-Apr-2021 12:00:00,729,524.675,204.3
IMG_3384.JPG,23-Apr-2021 13:00:00,733,743.59121,-10.6
IMG_3385.JPG,23-Apr-2021 14:00:00,733,829.36681,-96.4
IMG_3386.JPG,23-Apr-2021 15:00:00,737,838.39176,-101.4
IMG_3387.JPG,23-Apr-2021 16:00:00,739,832.60731,-93.6
IMG_3388.JPG,23-Apr-2021 17:00:00,739,843.6435,-104.6
IMG_3389.JPG,23-Apr-2021 18:00:00,739,835.73257,-96.7
